domain,label,cos_sim,answer_len,word_overlap,unique_ratio
dialogue,1,0.7149532437324524,103,0.11428571428571428,0.9411764705882353
dialogue,0,0.43194273114204407,130,0.029411764705882353,0.8461538461538461
dialogue,1,0.6278462409973145,93,0.08,0.9333333333333333
dialogue,0,0.3127138018608093,144,0.13559322033898305,0.9
dialogue,1,0.5794051289558411,267,0.23529411764705882,0.88
dialogue,0,0.41457003355026245,88,0.11764705882352941,1.0
dialogue,1,0.26529455184936523,128,0.1320754716981132,0.8695652173913043
dialogue,0,0.22287286818027496,31,0.045454545454545456,1.0
dialogue,1,0.1847514808177948,35,0.045454545454545456,1.0
dialogue,0,0.056922439485788345,49,0.15384615384615385,1.0
dialogue,1,0.5413472056388855,113,0.1956521739130435,1.0
dialogue,0,0.34864744544029236,101,0.07352941176470588,0.9473684210526315
dialogue,1,0.32800349593162537,131,0.08571428571428572,0.9130434782608695
dialogue,0,0.32770758867263794,138,0.125,0.8571428571428571
dialogue,1,0.31054818630218506,121,0.11688311688311688,0.8695652173913043
dialogue,0,0.6097947359085083,69,0.16666666666666666,1.0
dialogue,1,0.383785605430603,65,0.11627906976744186,1.0
dialogue,0,0.4861856997013092,81,0.0847457627118644,0.9375
dialogue,1,0.7870458364486694,110,0.16071428571428573,0.8421052631578947
dialogue,0,0.40901944041252136,34,0.046511627906976744,0.8571428571428571
dialogue,1,0.3947584629058838,51,0.044444444444444446,0.8888888888888888
dialogue,0,0.35657796263694763,65,0.14285714285714285,1.0
dialogue,1,0.5303318500518799,78,0.12698412698412698,0.8666666666666667
dialogue,0,0.38690489530563354,58,0.10416666666666667,1.0
dialogue,1,0.2439037561416626,58,0.08163265306122448,1.0
dialogue,0,0.11066661775112152,120,0.14035087719298245,0.9523809523809523
dialogue,1,0.15848736464977264,113,0.13793103448275862,1.0
dialogue,0,0.546662449836731,69,0.11538461538461539,1.0
dialogue,1,0.8376535177230835,232,0.26229508196721313,0.8648648648648649
dialogue,0,0.5335271954536438,107,0.06666666666666667,0.8947368421052632
dialogue,1,0.5810905694961548,103,0.1016949152542373,0.9473684210526315
dialogue,0,0.3159429132938385,78,0.06349206349206349,1.0
dialogue,1,0.5978763699531555,198,0.14666666666666667,0.9444444444444444
dialogue,0,0.5374815464019775,235,0.13043478260869565,0.8717948717948718
dialogue,1,0.5206317901611328,220,0.13043478260869565,0.8717948717948718
dialogue,0,0.18640486896038055,59,0.07407407407407407,0.9285714285714286
dialogue,1,0.6655741333961487,179,0.3508771929824561,0.9411764705882353
dialogue,0,0.3729926347732544,68,0.06060606060606061,1.0
dialogue,1,0.40168294310569763,79,0.05970149253731343,1.0
dialogue,0,0.27893275022506714,74,0.06557377049180328,1.0
dialogue,1,0.350883424282074,191,0.11267605633802817,0.8
dialogue,0,0.03940383344888687,38,0.029411764705882353,1.0
dialogue,1,0.6474605798721313,79,0.19696969696969696,0.9411764705882353
dialogue,0,0.22709184885025024,15,0.0,1.0
dialogue,1,0.33130383491516113,35,0.05714285714285714,1.0
dialogue,0,0.7743895649909973,131,0.16417910447761194,0.8695652173913043
dialogue,1,0.7037677764892578,148,0.125,0.8518518518518519
dialogue,0,0.34429654479026794,74,0.14035087719298245,1.0
dialogue,1,0.3393871784210205,86,0.13793103448275862,1.0
dialogue,0,0.3664451837539673,162,0.1,0.96
dialogue,1,0.3206073045730591,154,0.11864406779661017,0.9230769230769231
dialogue,0,0.454778790473938,105,0.06779661016949153,0.9444444444444444
dialogue,1,0.33367791771888733,94,0.03333333333333333,1.0
dialogue,0,0.8475168943405151,123,0.26666666666666666,1.0
dialogue,1,0.7587838768959045,129,0.21875,1.0
dialogue,0,0.5645718574523926,57,0.125,1.0
dialogue,1,0.4200981855392456,67,0.057692307692307696,1.0
dialogue,0,0.33874139189720154,112,0.09523809523809523,0.875
dialogue,1,0.5107648968696594,114,0.13114754098360656,0.9130434782608695
dialogue,0,0.4461461007595062,221,0.136986301369863,0.75
dialogue,1,0.46154165267944336,229,0.1643835616438356,0.8
dialogue,0,0.42817944288253784,47,0.0392156862745098,1.0
dialogue,1,0.4277022182941437,116,0.12727272727272726,0.9444444444444444
dialogue,0,0.16556869447231293,39,0.038461538461538464,1.0
dialogue,1,0.1887715756893158,41,0.0784313725490196,1.0
dialogue,0,0.21525725722312927,41,0.03278688524590164,1.0
dialogue,1,0.7534779906272888,158,0.18571428571428572,0.9032258064516129
dialogue,0,0.3667827546596527,99,0.09523809523809523,0.8421052631578947
dialogue,1,0.5875639915466309,172,0.12,1.0
dialogue,0,0.5972357988357544,85,0.19298245614035087,0.9444444444444444
dialogue,1,0.5554565191268921,135,0.1076923076923077,0.9130434782608695
dialogue,0,0.08878732472658157,58,0.05263157894736842,0.9166666666666666
dialogue,1,0.30367031693458557,88,0.07792207792207792,1.0
dialogue,0,0.6658190488815308,63,0.10526315789473684,1.0
dialogue,1,0.5457139611244202,144,0.09375,0.8461538461538461
dialogue,0,0.22478564083576202,33,0.045454545454545456,1.0
dialogue,1,0.3455507159233093,37,0.044444444444444446,0.875
dialogue,0,0.26989269256591797,59,0.09259259259259259,0.9230769230769231
dialogue,1,0.30727940797805786,60,0.05263157894736842,1.0
dialogue,0,0.6182574033737183,83,0.06557377049180328,1.0
dialogue,1,0.7279870510101318,121,0.13333333333333333,0.9473684210526315
dialogue,0,0.33716097474098206,88,0.06896551724137931,0.875
dialogue,1,0.38326889276504517,96,0.10714285714285714,0.875
dialogue,0,0.5368934869766235,94,0.13953488372093023,0.9444444444444444
dialogue,1,0.6037026643753052,159,0.09615384615384616,0.8620689655172413
dialogue,0,0.4397788345813751,47,0.1016949152542373,1.0
dialogue,1,0.3679131865501404,87,0.0625,1.0
dialogue,0,0.3355812132358551,60,0.06896551724137931,0.9090909090909091
dialogue,1,0.5505042672157288,286,0.15584415584415584,0.8222222222222222
dialogue,0,0.2999204993247986,51,0.16,1.0
dialogue,1,0.3484400808811188,83,0.10344827586206896,0.9285714285714286
dialogue,0,0.5466183423995972,98,0.08571428571428572,1.0
dialogue,1,0.4863460958003998,79,0.1044776119402985,1.0
dialogue,0,0.5020176768302917,116,0.1791044776119403,0.88
dialogue,1,0.37245652079582214,108,0.08333333333333333,1.0
dialogue,0,0.21476364135742188,44,0.1111111111111111,1.0
dialogue,1,0.6033849120140076,54,0.1388888888888889,1.0
dialogue,0,0.4115696847438812,113,0.16417910447761194,0.875
dialogue,1,0.6459437608718872,116,0.16666666666666666,0.8695652173913043
dialogue,0,0.5488033294677734,96,0.12121212121212122,1.0
dialogue,1,0.8127243518829346,137,0.17647058823529413,0.92
dialogue,0,0.10751491785049438,14,0.0,1.0
dialogue,1,0.862242579460144,182,0.24561403508771928,0.8787878787878788
dialogue,0,-0.0008623041212558746,34,0.058823529411764705,1.0
dialogue,1,0.6959229707717896,86,0.1388888888888889,1.0
dialogue,0,0.7875104546546936,95,0.24074074074074073,1.0
dialogue,1,0.5381045341491699,65,0.10344827586206896,1.0
dialogue,0,0.6129348874092102,92,0.1568627450980392,0.8421052631578947
dialogue,1,0.6316664814949036,95,0.1568627450980392,0.8421052631578947
dialogue,0,0.032617032527923584,4,0.0,1.0
dialogue,1,0.4047203063964844,40,0.06349206349206349,1.0
dialogue,0,0.051041122525930405,21,0.0,1.0
dialogue,1,0.8482046723365784,167,0.19117647058823528,0.7931034482758621
dialogue,0,0.4786488711833954,92,0.06896551724137931,1.0
dialogue,1,0.5211426019668579,164,0.14516129032258066,0.9230769230769231
dialogue,0,0.7430887222290039,104,0.36585365853658536,0.9444444444444444
dialogue,1,0.6270361542701721,112,0.21739130434782608,0.9444444444444444
dialogue,0,0.23332832753658295,78,0.0784313725490196,1.0
dialogue,1,0.1614680290222168,76,0.0784313725490196,1.0
dialogue,0,0.3041384518146515,66,0.05970149253731343,1.0
dialogue,1,0.3483840823173523,81,0.057971014492753624,1.0
dialogue,0,0.2706855237483978,98,0.05405405405405406,0.8947368421052632
dialogue,1,0.7485294342041016,181,0.12987012987012986,0.8125
dialogue,0,0.463148295879364,80,0.09803921568627451,0.9375
dialogue,1,0.48604103922843933,74,0.12244897959183673,1.0
dialogue,0,0.6629970669746399,116,0.18,0.7
dialogue,1,0.5916013717651367,117,0.10526315789473684,0.8181818181818182
dialogue,0,0.3272149860858917,92,0.09375,0.9411764705882353
dialogue,1,0.7017109990119934,151,0.19696969696969696,0.9259259259259259
dialogue,0,0.5469404458999634,98,0.20754716981132076,0.9473684210526315
dialogue,1,0.44606342911720276,103,0.14285714285714285,1.0
dialogue,0,0.36648207902908325,33,0.06779661016949153,1.0
dialogue,1,0.6947644352912903,105,0.171875,0.9473684210526315
dialogue,0,0.15872450172901154,23,0.0784313725490196,1.0
dialogue,1,0.1727050244808197,24,0.0784313725490196,1.0
