domain,label,cos_sim,answer_len,word_overlap,unique_ratio
qa,1,0.5078337788581848,28,0.08108108108108109,1.0
qa,0,0.06634620577096939,14,0.03773584905660377,1.0
qa,1,0.6206794381141663,81,0.125,0.7857142857142857
qa,0,0.34343260526657104,20,0.044444444444444446,1.0
qa,1,0.5338895916938782,47,0.13043478260869565,1.0
qa,0,0.400518536567688,16,0.05263157894736842,1.0
qa,1,0.508906364440918,73,0.12195121951219512,0.9090909090909091
qa,0,0.4993380606174469,4,0.017241379310344827,1.0
qa,1,0.7727983593940735,76,0.14754098360655737,1.0
qa,0,0.32135888934135437,7,0.0,1.0
qa,1,0.8232763409614563,109,0.4444444444444444,0.9411764705882353
qa,0,0.3497181832790375,24,0.045454545454545456,1.0
qa,1,0.7773178219795227,147,0.25,0.8333333333333334
qa,0,0.22787879407405853,15,0.05555555555555555,1.0
qa,1,0.7837874293327332,29,0.08108108108108109,1.0
qa,0,0.15272130072116852,4,0.01694915254237288,1.0
qa,1,0.20089948177337646,30,0.06557377049180328,1.0
qa,0,0.09491723030805588,4,0.0,1.0
qa,1,0.49151885509490967,95,0.13333333333333333,0.9047619047619048
qa,0,0.6860044002532959,11,0.03773584905660377,1.0
qa,1,0.07999826967716217,26,0.017543859649122806,1.0
qa,0,0.5518746972084045,10,0.0,1.0
qa,1,0.4784172475337982,102,0.1346153846153846,0.875
qa,0,0.692500114440918,14,0.041666666666666664,1.0
qa,1,0.6601388454437256,47,0.0784313725490196,1.0
qa,0,0.35184648633003235,18,0.04285714285714286,1.0
qa,1,0.7208680510520935,107,0.11538461538461539,0.9444444444444444
qa,0,0.31039249897003174,6,0.038461538461538464,1.0
qa,1,0.4681376814842224,38,0.1,1.0
qa,0,0.14761731028556824,12,0.016666666666666666,1.0
qa,1,0.6446948647499084,81,0.171875,0.8823529411764706
qa,0,0.4577222466468811,13,0.0,1.0
qa,1,0.05672811344265938,12,0.02,1.0
qa,0,0.22754454612731934,3,0.0,1.0
qa,1,0.7241249680519104,98,0.1951219512195122,1.0
qa,0,0.278882771730423,15,0.02,1.0
qa,1,0.5252897143363953,33,0.038461538461538464,1.0
qa,0,0.11059707403182983,2,0.0,1.0
qa,1,0.6139954924583435,144,0.2830188679245283,0.84
qa,0,0.6325604915618896,12,0.05555555555555555,1.0
qa,1,0.6795774698257446,41,0.15789473684210525,1.0
qa,0,0.3419136703014374,9,0.0,1.0
qa,1,0.4369783103466034,62,0.10256410256410256,1.0
qa,0,0.6229656338691711,13,0.03773584905660377,1.0
qa,1,0.6030319333076477,45,0.12727272727272726,1.0
qa,0,0.43871578574180603,9,0.06060606060606061,1.0
qa,1,0.27522268891334534,32,0.11764705882352941,1.0
qa,0,0.5100446939468384,16,0.08,1.0
qa,1,0.911831259727478,113,0.3103448275862069,0.8666666666666667
qa,0,0.5790625214576721,16,0.030303030303030304,1.0
qa,1,0.7194216847419739,43,0.05714285714285714,1.0
qa,0,0.3768278956413269,20,0.019230769230769232,1.0
qa,1,0.6715553402900696,33,0.037037037037037035,1.0
qa,0,0.25767871737480164,14,0.04285714285714286,1.0
qa,1,0.659514307975769,76,0.09333333333333334,1.0
qa,0,0.4163658618927002,17,0.044444444444444446,1.0
qa,1,0.6579017639160156,132,0.391304347826087,1.0
qa,0,0.5153360366821289,12,0.024390243902439025,1.0
qa,1,0.8838916420936584,54,0.16666666666666666,1.0
qa,0,0.25617071986198425,4,0.0,1.0
qa,1,0.8367546796798706,85,0.1388888888888889,1.0
qa,0,0.47631725668907166,17,0.05405405405405406,0.6666666666666666
qa,1,0.39329275488853455,41,0.1,0.875
qa,0,0.16415196657180786,4,0.0,1.0
qa,1,0.6530410051345825,33,0.10526315789473684,1.0
qa,0,0.4813121557235718,14,0.03225806451612903,1.0
qa,1,0.6168815493583679,155,0.23529411764705882,0.9583333333333334
qa,0,0.24533483386039734,7,0.05555555555555555,1.0
qa,1,0.5094732642173767,93,0.28,0.9333333333333333
qa,0,0.2299715280532837,8,0.021739130434782608,1.0
qa,1,0.47067898511886597,34,0.02,1.0
qa,0,0.3423992097377777,9,0.07692307692307693,1.0
qa,1,0.44158199429512024,25,0.06896551724137931,1.0
qa,0,0.04667875915765762,3,0.0,1.0
qa,1,0.5177693963050842,62,0.1,0.9166666666666666
qa,0,0.3334834575653076,20,0.06666666666666667,1.0
qa,1,0.2747560739517212,79,0.07692307692307693,1.0
qa,0,-0.002244720933958888,3,0.0,1.0
qa,1,0.577087938785553,28,0.07692307692307693,1.0
qa,0,0.23419202864170074,16,0.0425531914893617,1.0
qa,1,0.7706474661827087,43,0.058823529411764705,1.0
qa,0,0.6817636489868164,9,0.06060606060606061,1.0
qa,1,0.24331608414649963,53,0.05263157894736842,1.0
qa,0,0.31150487065315247,28,0.12,1.0
qa,1,0.3399224579334259,117,0.25925925925925924,0.9473684210526315
qa,0,0.2503848969936371,13,0.02702702702702703,1.0
qa,1,0.4562753140926361,84,0.10638297872340426,0.9411764705882353
qa,0,0.3629748225212097,16,0.018518518518518517,1.0
qa,1,0.565187394618988,49,0.10909090909090909,1.0
qa,0,0.31468671560287476,13,0.041666666666666664,1.0
qa,1,0.5177536606788635,46,0.12,0.8333333333333334
qa,0,0.12746839225292206,3,0.017241379310344827,1.0
qa,1,0.1787317842245102,13,0.0,1.0
qa,0,0.6150898933410645,16,0.09090909090909091,1.0
qa,1,0.4975813329219818,74,0.10256410256410256,1.0
qa,0,0.2841664254665375,15,0.06060606060606061,1.0
qa,1,0.4314947724342346,51,0.10810810810810811,1.0
qa,0,0.7637526988983154,34,0.10526315789473684,1.0
qa,1,0.7920985817909241,60,0.12195121951219512,1.0
qa,0,0.23130494356155396,13,0.041666666666666664,1.0
qa,1,0.5316634774208069,84,0.1568627450980392,0.8461538461538461
qa,0,0.2565584182739258,7,0.041666666666666664,1.0
qa,1,0.7828394770622253,55,0.18518518518518517,1.0
qa,0,0.502901554107666,6,0.0,1.0
qa,1,0.17884576320648193,49,0.0784313725490196,1.0
qa,0,0.01615184172987938,3,0.0,1.0
qa,1,0.7972603440284729,42,0.12121212121212122,0.75
qa,0,0.0822162926197052,16,0.05263157894736842,1.0
qa,1,0.5567982196807861,92,0.21428571428571427,0.9333333333333333
qa,0,0.34588658809661865,43,0.1590909090909091,1.0
qa,1,0.7307479977607727,103,0.22448979591836735,0.8421052631578947
qa,0,0.17824499309062958,10,0.0,1.0
qa,1,0.5334452986717224,79,0.13636363636363635,1.0
qa,0,0.08883188664913177,12,0.06060606060606061,1.0
qa,1,0.6504921913146973,98,0.25,0.9
qa,0,0.07656271010637283,18,0.015151515151515152,1.0
qa,1,0.19386230409145355,187,0.15584415584415584,0.8571428571428571
qa,0,0.3775482773780823,15,0.029850746268656716,1.0
qa,1,0.5794365406036377,90,0.06756756756756757,0.9230769230769231
qa,0,0.3693661093711853,10,0.019230769230769232,1.0
qa,1,0.7085564732551575,58,0.12962962962962962,1.0
qa,0,0.4646916091442108,8,0.0,1.0
qa,1,0.6095391511917114,33,0.15,1.0
qa,0,0.350750207901001,6,0.0,1.0
qa,1,0.5034404397010803,99,0.17647058823529413,0.8888888888888888
qa,0,0.30593734979629517,16,0.03125,1.0
qa,1,0.5106210708618164,54,0.17647058823529413,1.0
qa,0,0.31734928488731384,6,0.0,1.0
qa,1,0.6545364260673523,57,0.11764705882352941,1.0
qa,0,0.31604066491127014,19,0.027777777777777776,1.0
qa,1,0.3679000735282898,27,0.0,1.0
qa,0,0.3215148150920868,9,0.027777777777777776,1.0
qa,1,0.5476852059364319,81,0.14285714285714285,0.9230769230769231
qa,0,0.17214910686016083,15,0.03278688524590164,1.0
qa,1,0.2124587595462799,100,0.16417910447761194,1.0
qa,0,0.2905332148075104,11,0.017543859649122806,1.0
qa,1,0.37860947847366333,35,0.016666666666666666,0.8333333333333334
qa,0,0.3411490023136139,14,0.031746031746031744,1.0
qa,1,0.5436729192733765,118,0.25396825396825395,0.9444444444444444
qa,0,0.39640742540359497,10,0.05128205128205128,1.0
qa,1,0.6441512703895569,64,0.14285714285714285,1.0
qa,0,0.37331464886665344,5,0.0,1.0
qa,1,0.6272550821304321,49,0.06666666666666667,1.0
qa,0,0.3986891806125641,18,0.058823529411764705,1.0
qa,1,0.44440963864326477,47,0.07894736842105263,1.0
qa,0,0.07767403870820999,3,0.03225806451612903,1.0
qa,1,0.5865665674209595,62,0.17647058823529413,1.0
qa,0,0.27308419346809387,4,0.0,1.0
qa,1,0.5400118827819824,67,0.2,1.0
qa,0,0.6319756507873535,24,0.05555555555555555,1.0
qa,1,0.4105699062347412,42,0.03389830508474576,1.0
qa,0,0.5625499486923218,15,0.03333333333333333,1.0
qa,1,0.5189082622528076,34,0.04838709677419355,1.0
qa,0,0.06100964918732643,11,0.12,1.0
qa,1,0.6504402160644531,56,0.2,1.0
qa,0,0.010165012441575527,3,0.0,1.0
qa,1,0.7793020606040955,46,0.05555555555555555,1.0
qa,0,0.6244094371795654,13,0.030303030303030304,1.0
qa,1,0.6125714182853699,44,0.08955223880597014,1.0
qa,0,0.5240877270698547,11,0.030303030303030304,1.0
qa,1,0.4977361559867859,33,0.08571428571428572,1.0
qa,0,0.49863848090171814,16,0.06666666666666667,1.0
qa,1,0.46860605478286743,43,0.13043478260869565,1.0
qa,0,0.07382319122552872,5,0.03225806451612903,1.0
qa,1,0.13831330835819244,39,0.12121212121212122,1.0
qa,0,0.4967365860939026,18,0.09375,1.0
qa,1,0.5761768221855164,88,0.2972972972972973,0.9411764705882353
qa,0,0.04313674569129944,7,0.02857142857142857,1.0
qa,1,0.7741590738296509,59,0.1282051282051282,1.0
qa,0,0.6108348369598389,16,0.03636363636363636,1.0
qa,1,0.7320681810379028,51,0.08620689655172414,1.0
qa,0,0.4821583330631256,24,0.03076923076923077,1.0
qa,1,0.8120808005332947,107,0.15714285714285714,0.9444444444444444
qa,0,0.06321554630994797,2,0.0,1.0
qa,1,0.6390513777732849,66,0.10256410256410256,1.0
qa,0,0.4051109254360199,9,0.03125,1.0
qa,1,0.6052490472793579,137,0.275,0.95
qa,0,0.268567830324173,12,0.05454545454545454,1.0
qa,1,0.5779555439949036,94,0.14516129032258066,0.8421052631578947
qa,0,0.5795661807060242,26,0.07894736842105263,1.0
qa,1,0.6687512993812561,34,0.16216216216216217,1.0
qa,0,0.03964252024888992,4,0.017543859649122806,1.0
qa,1,0.5797321796417236,54,0.1,1.0
qa,0,0.4512441158294678,9,0.038461538461538464,1.0
qa,1,0.4861123561859131,48,0.17857142857142858,1.0
qa,0,0.5130268335342407,6,0.027777777777777776,1.0
qa,1,0.7974339723587036,69,0.09523809523809523,1.0
qa,0,0.507003128528595,11,0.020833333333333332,1.0
qa,1,0.3379611074924469,42,0.0196078431372549,1.0
qa,0,0.675944447517395,12,0.0392156862745098,1.0
qa,1,0.5964903831481934,142,0.27586206896551724,0.8518518518518519
qa,0,0.4534926116466522,29,0.07692307692307693,1.0
qa,1,0.8699470162391663,143,0.5789473684210527,0.9166666666666666
qa,0,0.5717752575874329,10,0.03508771929824561,1.0
qa,1,0.6475472450256348,30,0.06896551724137931,1.0
qa,0,0.5955155491828918,11,0.03076923076923077,1.0
qa,1,0.5238113403320312,59,0.08823529411764706,1.0
qa,0,0.43320518732070923,20,0.12903225806451613,1.0
qa,1,0.7253536581993103,57,0.1111111111111111,1.0
