domain,label,cos_sim,answer_len,word_overlap,unique_ratio
summarization,0,0.6345604658126831,131,0.20253164556962025,1.0
summarization,1,0.752505898475647,300,0.18947368421052632,0.9069767441860465
summarization,0,0.5698535442352295,235,0.056074766355140186,0.8372093023255814
summarization,1,0.5948858261108398,300,0.0782608695652174,0.8703703703703703
summarization,0,0.7013108134269714,160,0.16883116883116883,0.8518518518518519
summarization,1,0.8959610462188721,300,0.2247191011235955,0.84
summarization,0,0.6523237228393555,131,0.12195121951219512,1.0
summarization,1,0.630878210067749,175,0.16049382716049382,0.8888888888888888
summarization,0,0.4894452691078186,103,0.13043478260869565,0.9473684210526315
summarization,1,0.35835906863212585,300,0.13793103448275862,0.78
summarization,0,0.6348555684089661,169,0.1794871794871795,0.8529411764705882
summarization,1,0.6755335927009583,300,0.13333333333333333,0.78
summarization,0,0.8075894713401794,300,0.21518987341772153,0.75
summarization,1,0.865397572517395,300,0.14444444444444443,0.8363636363636363
summarization,0,0.8083703517913818,190,0.27380952380952384,0.9393939393939394
summarization,1,0.8298200368881226,300,0.33695652173913043,0.9591836734693877
summarization,0,0.593376874923706,275,0.10344827586206896,0.8478260869565217
summarization,1,0.6111074686050415,300,0.09195402298850575,0.8837209302325582
summarization,0,0.7022256851196289,124,0.23529411764705882,0.9545454545454546
summarization,1,0.6988486647605896,176,0.2328767123287671,0.8709677419354839
summarization,0,0.6197298765182495,128,0.12,0.8333333333333334
summarization,1,0.7852294445037842,224,0.2073170731707317,0.8536585365853658
summarization,0,0.4266253113746643,150,0.17333333333333334,0.8076923076923077
summarization,1,0.8233405351638794,300,0.1827956989247312,0.7678571428571429
summarization,0,0.7233915328979492,255,0.1111111111111111,0.8918918918918919
summarization,1,0.7214571237564087,300,0.11363636363636363,0.82
summarization,0,0.6425573825836182,106,0.15942028985507245,0.9411764705882353
summarization,1,0.730755627155304,300,0.12631578947368421,0.8269230769230769
summarization,0,0.676153302192688,162,0.19117647058823528,0.9565217391304348
summarization,1,0.8218353390693665,300,0.2222222222222222,0.7843137254901961
summarization,0,0.27964991331100464,272,0.06862745098039216,0.86
summarization,1,0.32082775235176086,300,0.10101010101010101,0.8431372549019608
summarization,0,0.8372195959091187,271,0.2,0.8837209302325582
summarization,1,0.7593473196029663,300,0.10588235294117647,0.8571428571428571
summarization,0,0.7852815389633179,223,0.13580246913580246,0.8571428571428571
summarization,1,0.7627875208854675,198,0.17105263157894737,0.9310344827586207
summarization,0,0.40677207708358765,149,0.06741573033707865,0.88
summarization,1,0.7781087160110474,295,0.14563106796116504,0.9183673469387755
summarization,0,0.46264201402664185,168,0.08333333333333333,0.9230769230769231
summarization,1,0.6117960214614868,209,0.13793103448275862,0.9411764705882353
summarization,0,0.7407363057136536,153,0.12121212121212122,0.8571428571428571
summarization,1,0.7571167349815369,141,0.057971014492753624,1.0
summarization,0,0.8880996108055115,221,0.2727272727272727,0.9142857142857143
summarization,1,0.8301697969436646,290,0.27710843373493976,0.8888888888888888
summarization,0,0.6911908984184265,174,0.125,0.9333333333333333
summarization,1,0.8495616912841797,300,0.17045454545454544,0.82
summarization,0,0.7653293013572693,129,0.2571428571428571,0.9545454545454546
summarization,1,0.8206059336662292,251,0.23170731707317074,0.7727272727272727
summarization,0,0.7514439821243286,203,0.14634146341463414,0.7837837837837838
summarization,1,0.785161554813385,212,0.13414634146341464,0.7777777777777778
summarization,0,0.7380895018577576,143,0.10256410256410256,1.0
summarization,1,0.7808559536933899,300,0.2,0.8269230769230769
summarization,0,0.8691059350967407,186,0.2898550724637681,0.90625
summarization,1,0.8170254826545715,300,0.18604651162790697,0.8936170212765957
summarization,0,0.7761979699134827,149,0.2777777777777778,0.92
summarization,1,0.6789515614509583,145,0.1375,0.9565217391304348
summarization,0,0.5299875140190125,185,0.14473684210526316,0.9354838709677419
summarization,1,0.6982575058937073,280,0.18072289156626506,0.8695652173913043
summarization,0,0.6506332755088806,254,0.24358974358974358,0.9142857142857143
summarization,1,0.5247663855552673,300,0.1590909090909091,0.8809523809523809
summarization,0,0.7408877015113831,263,0.15476190476190477,0.7391304347826086
summarization,1,0.5561627745628357,300,0.25925925925925924,0.7090909090909091
summarization,0,0.8163149952888489,295,0.19767441860465115,0.8571428571428571
summarization,1,0.8588765859603882,300,0.14942528735632185,0.9069767441860465
summarization,0,0.6729119420051575,139,0.07058823529411765,0.9545454545454546
summarization,1,0.6992784142494202,300,0.15789473684210525,0.8333333333333334
summarization,0,0.805372953414917,258,0.24390243902439024,0.9047619047619048
summarization,1,0.8327049016952515,300,0.21428571428571427,0.8444444444444444
summarization,0,0.7110685110092163,277,0.3333333333333333,0.8695652173913043
summarization,1,0.7807691097259521,300,0.24705882352941178,0.875
summarization,0,0.749436616897583,244,0.17721518987341772,0.8648648648648649
summarization,1,0.7800262570381165,300,0.21951219512195122,0.7222222222222222
summarization,0,0.6425116658210754,268,0.13186813186813187,0.95
summarization,1,0.5896381735801697,300,0.1368421052631579,0.8958333333333334
summarization,0,0.6785641312599182,157,0.06493506493506493,0.9545454545454546
summarization,1,0.7187576293945312,300,0.1951219512195122,0.8043478260869565
summarization,0,0.47326380014419556,207,0.07142857142857142,0.9459459459459459
summarization,1,0.6683421730995178,300,0.12,0.75
summarization,0,0.6717254519462585,145,0.19230769230769232,1.0
summarization,1,0.6657320261001587,159,0.1111111111111111,0.92
summarization,0,0.8791942596435547,184,0.1917808219178082,0.8666666666666667
summarization,1,0.9295496940612793,276,0.25925925925925924,0.8913043478260869
summarization,0,0.7984334826469421,148,0.12195121951219512,0.8888888888888888
summarization,1,0.7901788353919983,190,0.18518518518518517,0.875
summarization,0,0.7902427315711975,179,0.15714285714285714,0.9166666666666666
summarization,1,0.640102744102478,271,0.15476190476190477,0.8260869565217391
summarization,0,0.658353865146637,270,0.1875,0.8292682926829268
summarization,1,0.5504662394523621,300,0.10989010989010989,0.8
summarization,0,0.7570453882217407,287,0.21951219512195122,0.8367346938775511
summarization,1,0.794141411781311,300,0.20238095238095238,0.84
summarization,0,0.6416903138160706,270,0.16666666666666666,0.9534883720930233
summarization,1,0.7558240294456482,300,0.2,0.9433962264150944
summarization,0,0.6934208273887634,181,0.17857142857142858,0.9310344827586207
summarization,1,0.667319655418396,252,0.17391304347826086,0.8181818181818182
summarization,0,0.4928935468196869,268,0.0851063829787234,0.9069767441860465
summarization,1,0.5876471400260925,300,0.10752688172043011,0.7407407407407407
summarization,0,0.5201660990715027,184,0.05747126436781609,0.8620689655172413
summarization,1,0.609891414642334,300,0.11458333333333333,0.8695652173913043
summarization,0,0.6742972731590271,202,0.20512820512820512,0.8823529411764706
summarization,1,0.5415564179420471,300,0.20930232558139536,0.8695652173913043
summarization,0,0.2948836386203766,258,0.09,0.8636363636363636
summarization,1,0.6170498132705688,300,0.1414141414141414,0.7924528301886793
summarization,0,0.7078515291213989,113,0.13157894736842105,0.9444444444444444
summarization,1,0.6343923211097717,274,0.16666666666666666,0.8775510204081632
summarization,0,0.7998218536376953,240,0.3382352941176471,0.8529411764705882
summarization,1,0.7337378859519958,300,0.19540229885057472,0.8571428571428571
summarization,0,0.7297340035438538,255,0.1728395061728395,0.8717948717948718
summarization,1,0.8157670497894287,300,0.2625,0.7843137254901961
summarization,0,0.6464396119117737,189,0.16883116883116883,0.9310344827586207
summarization,1,0.6886268854141235,147,0.11688311688311688,1.0
summarization,0,0.8364678621292114,157,0.20588235294117646,0.92
summarization,1,0.8701897263526917,300,0.1951219512195122,0.75
summarization,0,0.6294457316398621,141,0.11764705882352941,0.9444444444444444
summarization,1,0.712550699710846,111,0.08823529411764706,0.8823529411764706
summarization,0,0.8285862803459167,231,0.2972972972972973,0.7804878048780488
summarization,1,0.7462959885597229,221,0.25316455696202533,0.8333333333333334
summarization,0,0.4322168231010437,185,0.1044776119402985,0.9
summarization,1,0.759772539138794,257,0.22388059701492538,0.875
summarization,0,0.8384362459182739,172,0.2112676056338028,0.9615384615384616
summarization,1,0.7946949005126953,213,0.2054794520547945,0.8709677419354839
summarization,0,0.7679122686386108,147,0.29411764705882354,0.9166666666666666
summarization,1,0.8034703731536865,174,0.2077922077922078,0.9310344827586207
summarization,0,0.7154639959335327,136,0.19230769230769232,1.0
summarization,1,0.6724951267242432,265,0.13978494623655913,0.9210526315789473
summarization,0,0.7445876598358154,247,0.14285714285714285,0.8333333333333334
summarization,1,0.6789649724960327,300,0.14583333333333334,0.82
summarization,0,0.6425830125808716,280,0.20481927710843373,0.8863636363636364
summarization,1,0.8474910259246826,300,0.32894736842105265,0.8695652173913043
summarization,0,0.4938661456108093,157,0.09302325581395349,0.96
summarization,1,0.533206045627594,300,0.0673076923076923,0.803921568627451
summarization,0,0.7941614985466003,174,0.14473684210526316,0.9583333333333334
summarization,1,0.6710847020149231,237,0.24050632911392406,0.8947368421052632
summarization,0,0.7692074179649353,281,0.16091954022988506,0.8571428571428571
summarization,1,0.6916961669921875,300,0.1978021978021978,0.8979591836734694
summarization,0,0.36126747727394104,117,0.10666666666666667,1.0
summarization,1,0.6119001507759094,300,0.2962962962962963,0.7692307692307693
summarization,0,0.7512519955635071,228,0.10227272727272728,0.8648648648648649
summarization,1,0.8138331174850464,300,0.2127659574468085,0.8448275862068966
summarization,0,0.41253340244293213,186,0.0898876404494382,0.9615384615384616
summarization,1,0.12834683060646057,300,0.0673076923076923,0.9285714285714286
summarization,0,0.6056504845619202,168,0.08695652173913043,0.9310344827586207
summarization,1,0.7393786311149597,300,0.08571428571428572,0.7735849056603774
summarization,0,0.7073057889938354,209,0.12903225806451613,0.9696969696969697
summarization,1,0.6788804531097412,300,0.19607843137254902,0.875
summarization,0,0.5199633240699768,117,0.08536585365853659,0.9090909090909091
summarization,1,0.7133584022521973,206,0.1511627906976744,0.8823529411764706
summarization,0,0.6248037815093994,175,0.189873417721519,0.8928571428571429
summarization,1,0.6403409838676453,300,0.22105263157894736,0.9215686274509803
summarization,0,0.8036373257637024,131,0.14102564102564102,0.8695652173913043
summarization,1,0.8217295408248901,209,0.20238095238095238,0.9411764705882353
summarization,0,0.4757727384567261,130,0.15492957746478872,0.9523809523809523
summarization,1,0.7183444499969482,216,0.12941176470588237,0.9444444444444444
summarization,0,0.7933511734008789,194,0.13953488372093023,0.9375
summarization,1,0.7977854013442993,300,0.2,0.8518518518518519
summarization,0,0.7545915246009827,159,0.14285714285714285,0.8695652173913043
summarization,1,0.8081809878349304,270,0.19540229885057472,0.8571428571428571
summarization,0,0.8226020336151123,179,0.0963855421686747,0.8888888888888888
summarization,1,0.6696193218231201,125,0.11688311688311688,1.0
summarization,0,0.7049477696418762,214,0.1348314606741573,0.8780487804878049
summarization,1,0.7927438616752625,300,0.14893617021276595,0.8269230769230769
summarization,0,0.46575039625167847,235,0.06862745098039216,0.9024390243902439
summarization,1,0.6903734803199768,300,0.1414141414141414,0.8367346938775511
summarization,0,0.6491124033927917,227,0.11827956989247312,0.9428571428571428
summarization,1,0.8088042736053467,276,0.15306122448979592,0.9333333333333333
summarization,0,0.7316544651985168,170,0.07058823529411765,0.9629629629629629
summarization,1,0.7139497399330139,300,0.10526315789473684,0.8695652173913043
summarization,0,0.6581928730010986,130,0.08139534883720931,0.9090909090909091
summarization,1,0.7351887822151184,300,0.16326530612244897,0.8541666666666666
summarization,0,0.6107409596443176,127,0.10465116279069768,1.0
summarization,1,0.6487631797790527,274,0.12121212121212122,0.8260869565217391
summarization,0,0.4697747826576233,182,0.07228915662650602,0.8888888888888888
summarization,1,0.7654289603233337,300,0.3116883116883117,0.75
summarization,0,0.444408655166626,143,0.047058823529411764,0.9583333333333334
summarization,1,0.7995580434799194,300,0.3125,0.75
summarization,0,0.5047546625137329,158,0.1282051282051282,1.0
summarization,1,0.4457046091556549,140,0.11688311688311688,1.0
summarization,0,0.7374406456947327,220,0.13095238095238096,0.868421052631579
summarization,1,0.7796776294708252,300,0.28205128205128205,0.76
summarization,0,0.5204206705093384,193,0.14473684210526316,0.9032258064516129
summarization,1,0.6175587773323059,235,0.14634146341463414,0.8974358974358975
summarization,0,0.6756434440612793,199,0.13924050632911392,0.8484848484848485
summarization,1,0.7858873605728149,300,0.19753086419753085,0.7954545454545454
summarization,0,0.6650397777557373,218,0.1,1.0
summarization,1,0.6260086297988892,250,0.15730337078651685,0.8780487804878049
summarization,0,0.6589297652244568,154,0.11392405063291139,0.8518518518518519
summarization,1,0.7504525184631348,217,0.2,0.9024390243902439
summarization,0,0.3140133023262024,228,0.06,0.9459459459459459
summarization,1,0.2998041808605194,215,0.0625,0.9117647058823529
summarization,0,0.6565577387809753,188,0.14864864864864866,0.9032258064516129
summarization,1,0.7425192594528198,300,0.1728395061728395,0.7755102040816326
summarization,0,0.8032011389732361,300,0.4,0.8444444444444444
summarization,1,0.669218897819519,300,0.2125,0.8809523809523809
summarization,0,0.7205930352210999,157,0.22727272727272727,0.92
summarization,1,0.8526076078414917,268,0.2692307692307692,0.9534883720930233
summarization,0,0.7077260613441467,159,0.12987012987012986,0.9166666666666666
summarization,1,0.692832350730896,296,0.20689655172413793,0.7843137254901961
summarization,0,0.6428443789482117,223,0.11688311688311688,0.8484848484848485
summarization,1,0.6569547057151794,222,0.1891891891891892,0.8571428571428571
summarization,0,0.5325391292572021,134,0.09722222222222222,0.8333333333333334
summarization,1,0.6671088337898254,254,0.15584415584415584,0.8571428571428571
summarization,0,0.8173225522041321,244,0.2702702702702703,0.8529411764705882
summarization,1,0.8843583464622498,300,0.27906976744186046,0.9183673469387755
summarization,0,0.8723015189170837,155,0.13253012048192772,0.9130434782608695
summarization,1,0.7482542395591736,227,0.11458333333333333,0.918918918918919
summarization,0,0.7557638883590698,192,0.18518518518518517,0.9354838709677419
summarization,1,0.7129378318786621,300,0.2,0.8913043478260869
summarization,0,0.6563519835472107,115,0.2,0.95
summarization,1,0.8520898222923279,300,0.19540229885057472,0.8125
summarization,0,0.38124793767929077,129,0.14666666666666667,0.8636363636363636
summarization,1,0.8588802814483643,300,0.4,0.8490566037735849
summarization,0,0.6954193115234375,204,0.11363636363636363,0.875
summarization,1,0.7600993514060974,300,0.16842105263157894,0.8723404255319149
summarization,0,0.8502932786941528,253,0.2625,0.8837209302325582
summarization,1,0.6756247282028198,300,0.21839080459770116,0.86
summarization,0,0.46823427081108093,274,0.08163265306122448,0.9545454545454546
summarization,1,0.6804018020629883,300,0.20454545454545456,0.8571428571428571
summarization,0,0.7651914954185486,79,0.1232876712328767,1.0
summarization,1,0.7797618508338928,300,0.1368421052631579,0.7647058823529411
summarization,0,0.7549033164978027,254,0.22826086956521738,0.9024390243902439
summarization,1,0.7852258086204529,226,0.14583333333333334,0.9444444444444444
summarization,0,0.7378979921340942,180,0.14457831325301204,0.9
summarization,1,0.759411633014679,300,0.1111111111111111,0.8235294117647058
summarization,0,0.46998777985572815,244,0.06796116504854369,0.95
summarization,1,0.4623165428638458,300,0.06930693069306931,0.782608695652174
summarization,0,0.8261374831199646,156,0.29411764705882354,0.8928571428571429
summarization,1,0.6618027687072754,300,0.1724137931034483,0.8297872340425532
summarization,0,0.4027646481990814,240,0.13924050632911392,0.9459459459459459
summarization,1,0.7153537273406982,300,0.23170731707317074,0.92
summarization,0,0.39625829458236694,254,0.15217391304347827,0.8837209302325582
summarization,1,0.42127251625061035,300,0.1111111111111111,0.84
summarization,0,0.5612561702728271,246,0.14772727272727273,0.9
summarization,1,0.771482527256012,300,0.26506024096385544,0.7547169811320755
summarization,0,0.7097041010856628,295,0.25925925925925924,0.8695652173913043
summarization,1,0.7405207753181458,300,0.1511627906976744,0.8043478260869565
summarization,0,0.49185097217559814,132,0.06593406593406594,0.9565217391304348
summarization,1,0.5975481271743774,224,0.13,0.95
summarization,0,0.3368552625179291,90,0.0379746835443038,0.9285714285714286
summarization,1,0.6954126358032227,300,0.16494845360824742,0.8627450980392157
summarization,0,0.7833575010299683,126,0.11904761904761904,1.0
summarization,1,0.696295440196991,153,0.1511627906976744,0.9642857142857143
summarization,0,0.5927051305770874,185,0.1111111111111111,0.9310344827586207
summarization,1,0.23919475078582764,300,0.08490566037735849,0.8571428571428571
summarization,0,0.8292102813720703,227,0.2077922077922078,0.8823529411764706
summarization,1,0.6571468710899353,300,0.1744186046511628,0.8260869565217391
summarization,0,0.8140593767166138,211,0.21333333333333335,0.8484848484848485
summarization,1,0.7764402031898499,113,0.15714285714285714,0.9473684210526315
summarization,0,0.6760123372077942,294,0.19101123595505617,0.7959183673469388
summarization,1,0.5332022309303284,300,0.09375,0.8444444444444444
summarization,0,0.4642340838909149,300,0.13131313131313133,0.8888888888888888
summarization,1,0.4388872981071472,300,0.1,0.76
summarization,0,0.7776696681976318,206,0.2727272727272727,0.9
summarization,1,0.8121720552444458,300,0.2702702702702703,0.7551020408163265
